"GENERO","PAIS PROCEDENCIA","DEPARTAMENTO","RANGO EDAD","MOTIVO VIAJE","NOCHES","TIPO ALOJAMIENTO","GASTO TURISTICO GENERADO","MEDIO","AÑO"
"FEMENINO","SIN INFORMACION","SIN INFORMACION","SIN INFORMACION","VISITAR A FAMILIARES Y/O AMIGOS","6","SIN INFORMACION"," $ -   ","AMIGOS Y/O FAMILIARES.","2022"
"FEMENINO","COLOMBIA","VALLE DEL CAUCA","15-26","VACACIONES, RECREO Y OCIO","2","HOTEL","$ 650,000","YA LOS CONOCIA","2022"
"MASCULINO","COLOMBIA","VALLE DEL CAUCA","27-38","VACACIONES, RECREO Y OCIO","2","HOTEL","$ 650,000","YA LOS CONOCIA","2022"
"FEMENINO","COLOMBIA","RISARALDA","27-38","VACACIONES, RECREO Y OCIO","2","HOTEL","$ 400,000","YA LOS CONOCIA","2022"
"MASCULINO","COLOMBIA","QUINDIO","15-26","VACACIONES, RECREO Y OCIO","2","HOSTAL / ALBERGUE / REFUGIO / POSADA TURISTICA","$ 700,000","YA LOS CONOCIA","2022"
"FEMENINO","COLOMBIA","VALLE DEL CAUCA","51-62","VACACIONES, RECREO Y OCIO","1","HOTEL","$ 400,000","YA LOS CONOCIA","2022"
"FEMENINO","COLOMBIA","VALLE DEL CAUCA","27-38","VACACIONES, RECREO Y OCIO","3","HOTEL","$ 800,000","YA LOS CONOCIA","2022"
"MASCULINO","COLOMBIA","BOGOTA D.C","39-50","VACACIONES, RECREO Y OCIO","2","HOTEL","$ 900,000","YA LOS CONOCIA","2022"
"FEMENINO","COLOMBIA","TOLIMA","39-50","VACACIONES, RECREO Y OCIO","2","HOTEL","$ 700,000","YA LOS CONOCIA","2022"
"MASCULINO","COLOMBIA","VALLE DEL CAUCA","39-50","VACACIONES, RECREO Y OCIO","2","HOTEL","$ 800,000","YA LOS CONOCIA","2022"
"FEMENINO","COLOMBIA","RISARALDA","39-50","VACACIONES, RECREO Y OCIO","2","HOTEL","$ 600,000","AMIGOS Y/O FAMILIARES.","2022"
"MASCULINO","COLOMBIA","VALLE DEL CAUCA","39-50","VACACIONES, RECREO Y OCIO","2","HOTEL","$ 400,000","YA LOS CONOCIA","2022"
"MASCULINO","COLOMBIA","VALLE DEL CAUCA","27-38","VACACIONES, RECREO Y OCIO","2","HOTEL","$ 500,000","YA LOS CONOCIA","2022"
"FEMENINO","COLOMBIA","VALLE DEL CAUCA","27-38","VACACIONES, RECREO Y OCIO","1","HOTEL","$ 250,000","YA LOS CONOCIA","2022"
"FEMENINO","COLOMBIA","VALLE DEL CAUCA","27-38","VACACIONES, RECREO Y OCIO","1","CASA FAMILIARES / AMIGOS","$ 300,000","YA LOS CONOCIA","2022"
"FEMENINO","COLOMBIA","VALLE DEL CAUCA","15-26","VACACIONES, RECREO Y OCIO","2","HOTEL","$ 260,000","YA LOS CONOCIA","2022"
"MASCULINO","COLOMBIA","VALLE DEL CAUCA","SIN INFORMACION","VACACIONES, RECREO Y OCIO","SIN INFORMACION","CASA FAMILIARES / AMIGOS","$ 150,000","YA LOS CONOCIA","2022"
"FEMENINO","COLOMBIA","VALLE DEL CAUCA","27-38","VACACIONES, RECREO Y OCIO","0","NINGUNO.","$ 100,000","REDES SOCIALES","2022"
"MASCULINO","COLOMBIA","VALLE DEL CAUCA","39-50","VACACIONES, RECREO Y OCIO","0","NINGUNO.","$ 1,400,000","YA LOS CONOCIA","2022"
"FEMENINO","COLOMBIA","BOGOTA D.C","27-38","VACACIONES, RECREO Y OCIO","2","HOTEL","$ 1,200,000","REDES SOCIALES","2022"
"MASCULINO","COLOMBIA","BOGOTA D.C","27-38","VISITAR A FAMILIARES Y/O AMIGOS","3","CASA FAMILIARES / AMIGOS","$ 1,500,000","AMIGOS Y/O FAMILIARES.","2022"
"MASCULINO","COLOMBIA","VALLE DEL CAUCA","mas de 63","TURISMO ESPIRITUAL: ACTIVIDADES RELIGIOSAS Y ESPIRITUALES","1","HOTEL","$ 150,000","YA LOS CONOCIA","2022"
"MASCULINO","COLOMBIA","VALLE DEL CAUCA","27-38","VACACIONES, RECREO Y OCIO","0","NINGUNO.","$ 250,000","AMIGOS Y/O FAMILIARES.","2022"
"MASCULINO","COLOMBIA","VALLE DEL CAUCA","mas de 63","TURISMO ESPIRITUAL: ACTIVIDADES RELIGIOSAS Y ESPIRITUALES","1","HOTEL","$ 150,000","YA LOS CONOCIA","2022"
"MASCULINO","COLOMBIA","CAUCA","27-38","TURISMO ESPIRITUAL: ACTIVIDADES RELIGIOSAS Y ESPIRITUALES","2","HOTEL","$ 300,000","AMIGOS Y/O FAMILIARES.","2022"
"FEMENINO","COLOMBIA","VALLE DEL CAUCA","39-50","VACACIONES, RECREO Y OCIO","3","HOTEL"," $ -   ","YA LOS CONOCIA","2022"
"FEMENINO","COLOMBIA","CAUCA","15-26","VACACIONES, RECREO Y OCIO","1","HOTEL"," $ -   ","AMIGOS Y/O FAMILIARES.","2022"
"MASCULINO","COLOMBIA","VALLE DEL CAUCA","51-62","TURISMO ESPIRITUAL: ACTIVIDADES RELIGIOSAS Y ESPIRITUALES","SIN INFORMACION","NINGUNO."," $ -   ","AMIGOS Y/O FAMILIARES.","2022"
"MASCULINO","COLOMBIA","VALLE DEL CAUCA","15-26","VACACIONES, RECREO Y OCIO","1","HOTEL"," $ -   ","AMIGOS Y/O FAMILIARES.","2022"
"FEMENINO","COLOMBIA","VALLE DEL CAUCA","39-50","VACACIONES, RECREO Y OCIO","0","NINGUNO.","$ 60,000","YA LOS CONOCIA","2022"
"FEMENINO","COLOMBIA","CAUCA","39-50","VISITAR A FAMILIARES Y/O AMIGOS","0","NINGUNO.","$ 300,000","AMIGOS Y/O FAMILIARES.","2022"
"MASCULINO","COLOMBIA","VALLE DEL CAUCA","39-50","VACACIONES, RECREO Y OCIO","0","NINGUNO.","$ 50,000","YA LOS CONOCIA","2022"
"FEMENINO","COLOMBIA","BOGOTA D.C","15-26","VACACIONES, RECREO Y OCIO","2","HOTEL"," $ -   ","AMIGOS Y/O FAMILIARES.","2022"
"FEMENINO","COLOMBIA","CALDAS","39-50","VACACIONES, RECREO Y OCIO","SIN INFORMACION","NINGUNO."," $ -   ","AMIGOS Y/O FAMILIARES.","2022"
"MASCULINO","COLOMBIA","CALDAS","27-38","VACACIONES, RECREO Y OCIO","1","HOTEL"," $ -   ","YA LOS CONOCIA","2022"
"FEMENINO","COLOMBIA","CAUCA","39-50","VACACIONES, RECREO Y OCIO","2","HOTEL"," $ -   ","AMIGOS Y/O FAMILIARES.","2022"
"MASCULINO","COLOMBIA","CAUCA","15-26","TURISMO ESPIRITUAL: ACTIVIDADES RELIGIOSAS Y ESPIRITUALES","1","CASA FAMILIARES / AMIGOS"," $ -   ","AMIGOS Y/O FAMILIARES.","2022"
"MASCULINO","COLOMBIA","META","39-50","TURISMO ESPIRITUAL: ACTIVIDADES RELIGIOSAS Y ESPIRITUALES","1","HOTEL"," $ -   ","REDES SOCIALES","2022"
"MASCULINO","COLOMBIA","VALLE DEL CAUCA","27-38","VACACIONES, RECREO Y OCIO","0","NINGUNO.","$ 200,000","YA LOS CONOCIA","2022"
"MASCULINO","COLOMBIA","BOGOTA D.C","15-26","VACACIONES, RECREO Y OCIO","2","CASA FAMILIARES / AMIGOS"," $ -   ","AMIGOS Y/O FAMILIARES.","2022"
"FEMENINO","SIN INFORMACION","SIN INFORMACION","39-50","TURISMO ESPIRITUAL: ACTIVIDADES RELIGIOSAS Y ESPIRITUALES","SIN INFORMACION","NINGUNO."," $ -   ","AMIGOS Y/O FAMILIARES.","2022"
"FEMENINO","COLOMBIA","RISARALDA","51-62","TURISMO DE NATURALEZA: APROVECHAMIENTO DE LA NATURALEZA, AVISTAMIENTO DE FLORA Y FAUNA.","SIN INFORMACION","NINGUNO.","$ 250,000","YA LOS CONOCIA","2022"
"MASCULINO","COLOMBIA","CAUCA","mas de 63","VACACIONES, RECREO Y OCIO","0","NINGUNO.","$ 300,000","CORREO ELECTRONICO.","2022"
"MASCULINO","COLOMBIA","NARIÑO","27-38","TURISMO ESPIRITUAL: ACTIVIDADES RELIGIOSAS Y ESPIRITUALES","1","HOTEL"," $ -   ","BUSQUEDAS, PAGINAS Y AVISOS EN INTERNET.","2022"
"MASCULINO","COLOMBIA","VALLE DEL CAUCA","27-38","TURISMO ESPIRITUAL: ACTIVIDADES RELIGIOSAS Y ESPIRITUALES","SIN INFORMACION","NINGUNO.","$ 300,000","YA LOS CONOCIA","2022"
"MASCULINO","PAÃSES BAJOS","SIN INFORMACION","mas de 63","VACACIONES, RECREO Y OCIO","2","HOSTAL / ALBERGUE / REFUGIO / POSADA TURISTICA"," $ -   ","BUSQUEDAS, PAGINAS Y AVISOS EN INTERNET.","2022"
"FEMENINO","COLOMBIA","VALLE DEL CAUCA","39-50","TURISMO ESPIRITUAL: ACTIVIDADES RELIGIOSAS Y ESPIRITUALES","SIN INFORMACION","NINGUNO."," $ -   ","YA LOS CONOCIA","2022"
"FEMENINO","COLOMBIA","ANTIOQUIA","27-38","VACACIONES, RECREO Y OCIO","1","HOTEL"," $ -   ","YA LOS CONOCIA","2022"
"MASCULINO","COLOMBIA","VALLE DEL CAUCA","27-38","TURISMO DE NATURALEZA: APROVECHAMIENTO DE LA NATURALEZA, AVISTAMIENTO DE FLORA Y FAUNA.","SIN INFORMACION","NINGUNO.","$ 180,000","YA LOS CONOCIA","2022"
"FEMENINO","COLOMBIA","SANTANDER","51-62","VACACIONES, RECREO Y OCIO","2","HOTEL","$ 500,000","YA LOS CONOCIA","2022"
"FEMENINO","COLOMBIA","BOGOTA D.C","51-62","VACACIONES, RECREO Y OCIO","20","CASA FAMILIARES / AMIGOS","$ 600,000","YA LOS CONOCIA","2022"
"FEMENINO","COLOMBIA","VALLE DEL CAUCA","51-62","OTRO.","SIN INFORMACION","NINGUNO.","$ 200,000","YA LOS CONOCIA","2022"
"FEMENINO","COLOMBIA","VALLE DEL CAUCA","39-50","OTRO.","SIN INFORMACION","NINGUNO."," $ -   ","YA LOS CONOCIA","2022"
"MASCULINO","COLOMBIA","VALLE DEL CAUCA","51-62","OTRO.","SIN INFORMACION","NINGUNO."," $ -   ","YA LOS CONOCIA","2022"
"FEMENINO","COLOMBIA","VALLE DEL CAUCA","39-50","VACACIONES, RECREO Y OCIO","3","NINGUNO.","$ 500,000","YA LOS CONOCIA","2022"
"FEMENINO","COLOMBIA","VALLE DEL CAUCA","27-38","VACACIONES, RECREO Y OCIO","1","HOTEL","$ 1,500,000","REDES SOCIALES","2022"
"FEMENINO","COLOMBIA","VALLE DEL CAUCA","39-50","VISITAR A FAMILIARES Y/O AMIGOS","1","CASA FAMILIARES / AMIGOS","$ 50,000","AMIGOS Y/O FAMILIARES.","2022"
"MASCULINO","COLOMBIA","VALLE DEL CAUCA","39-50","VISITAR A FAMILIARES Y/O AMIGOS","1","HOTEL","$ 800,000","AMIGOS Y/O FAMILIARES.","2022"
"FEMENINO","COLOMBIA","VALLE DEL CAUCA","39-50","VISITAR A FAMILIARES Y/O AMIGOS","1","CASA FAMILIARES / AMIGOS","$ 400,000","AMIGOS Y/O FAMILIARES.","2022"
"FEMENINO","SUIZA","SIN INFORMACION","39-50","VISITAR A FAMILIARES Y/O AMIGOS","60","CASA FAMILIARES / AMIGOS","$ 20,000,000","YA LOS CONOCIA","2022"
"MASCULINO","COLOMBIA","VALLE DEL CAUCA","39-50","VISITAR A FAMILIARES Y/O AMIGOS","3","CASA FAMILIARES / AMIGOS","$ 500,000","YA LOS CONOCIA","2022"
"MASCULINO","ESTADOS UNIDOS DE AMÃ‰RICA","SIN INFORMACION","15-26","VISITAR A FAMILIARES Y/O AMIGOS","5","CASA FAMILIARES / AMIGOS","$ 6,000,000","AMIGOS Y/O FAMILIARES.","2022"
"MASCULINO","COLOMBIA","ANTIOQUIA","15-26","VISITAR A FAMILIARES Y/O AMIGOS","5","CASA FAMILIARES / AMIGOS"," $ -   ","YA LOS CONOCIA","2022"
"MASCULINO","COLOMBIA","BOGOTA D.C","27-38","VISITAR A FAMILIARES Y/O AMIGOS","6","CASA FAMILIARES / AMIGOS"," $ -   ","AMIGOS Y/O FAMILIARES.","2022"
"FEMENINO","COLOMBIA","QUINDIO","27-38","VISITAR A FAMILIARES Y/O AMIGOS","SIN INFORMACION","CASA FAMILIARES / AMIGOS"," $ -   ","AMIGOS Y/O FAMILIARES.","2022"
"MASCULINO","ESTADOS UNIDOS DE AMÃ‰RICA","SIN INFORMACION","27-38","VACACIONES, RECREO Y OCIO","50","CASA FAMILIARES / AMIGOS","$ 7,000,000","AMIGOS Y/O FAMILIARES.","2022"
"FEMENINO","COLOMBIA","CAUCA","27-38","VISITAR A FAMILIARES Y/O AMIGOS","0","NINGUNO.","$ 400,000","AMIGOS Y/O FAMILIARES.","2022"
"FEMENINO","COLOMBIA","BOGOTA D.C","27-38","VISITAR A FAMILIARES Y/O AMIGOS","3","CASA FAMILIARES / AMIGOS","$ 1,500,000","AMIGOS Y/O FAMILIARES.","2022"
"MASCULINO","COLOMBIA","CUNDINAMARCA","27-38","VISITAR A FAMILIARES Y/O AMIGOS","30","CASA FAMILIARES / AMIGOS","$ 1,000,000","AMIGOS Y/O FAMILIARES.","2022"
"FEMENINO","COLOMBIA","VALLE DEL CAUCA","27-38","VACACIONES, RECREO Y OCIO","0","NINGUNO.","$ 1,200,000","YA LOS CONOCIA","2022"
"FEMENINO","COLOMBIA","BOGOTA D.C","27-38","VISITAR A FAMILIARES Y/O AMIGOS","20","CASA FAMILIARES / AMIGOS","$ 900,000","AMIGOS Y/O FAMILIARES.","2022"
"FEMENINO","COLOMBIA","BOGOTA D.C","27-38","VISITAR A FAMILIARES Y/O AMIGOS","20","CASA FAMILIARES / AMIGOS","$ 900,000","YA LOS CONOCIA","2022"
"MASCULINO","COLOMBIA","BOGOTA D.C","39-50","VISITAR A FAMILIARES Y/O AMIGOS","20","CASA FAMILIARES / AMIGOS","$ 900,000","YA LOS CONOCIA","2022"
"FEMENINO","COLOMBIA","BOYACA","27-38","VISITAR A FAMILIARES Y/O AMIGOS","20","CASA FAMILIARES / AMIGOS","$ 900,000","YA LOS CONOCIA","2022"
"FEMENINO","COLOMBIA","CUNDINAMARCA","39-50","VISITAR A FAMILIARES Y/O AMIGOS","20","CASA FAMILIARES / AMIGOS","$ 1,000,000","YA LOS CONOCIA","2022"
"FEMENINO","COLOMBIA","CUNDINAMARCA","27-38","VISITAR A FAMILIARES Y/O AMIGOS","20","CASA FAMILIARES / AMIGOS","$ 900,000","YA LOS CONOCIA","2022"
"FEMENINO","COLOMBIA","CUNDINAMARCA","27-38","VISITAR A FAMILIARES Y/O AMIGOS","20","CASA FAMILIARES / AMIGOS","$ 1,000,000","YA LOS CONOCIA","2022"
"MASCULINO","COLOMBIA","CUNDINAMARCA","39-50","VISITAR A FAMILIARES Y/O AMIGOS","20","CASA FAMILIARES / AMIGOS","$ 900,000","YA LOS CONOCIA","2022"
"MASCULINO","COLOMBIA","CUNDINAMARCA","39-50","VISITAR A FAMILIARES Y/O AMIGOS","20","CASA FAMILIARES / AMIGOS","$ 900,000","AMIGOS Y/O FAMILIARES.","2022"
"MASCULINO","COLOMBIA","BOYACA","51-62","VISITAR A FAMILIARES Y/O AMIGOS","15","CASA FAMILIARES / AMIGOS","$ 900,000","YA LOS CONOCIA","2022"
"FEMENINO","COLOMBIA","BOYACA","39-50","VISITAR A FAMILIARES Y/O AMIGOS","20","CASA FAMILIARES / AMIGOS","$ 900,000","YA LOS CONOCIA","2022"
"FEMENINO","COLOMBIA","BOYACA","51-62","VISITAR A FAMILIARES Y/O AMIGOS","20","CASA FAMILIARES / AMIGOS","$ 900,000","YA LOS CONOCIA","2022"
"MASCULINO","COLOMBIA","ANTIOQUIA","39-50","VISITAR A FAMILIARES Y/O AMIGOS","15","CASA FAMILIARES / AMIGOS","$ 900,000","YA LOS CONOCIA","2022"
"MASCULINO","COLOMBIA","ANTIOQUIA","27-38","VISITAR A FAMILIARES Y/O AMIGOS","20","CASA FAMILIARES / AMIGOS","$ 1,200,000","YA LOS CONOCIA","2022"
"MASCULINO","COLOMBIA","ANTIOQUIA","27-38","VISITAR A FAMILIARES Y/O AMIGOS","20","CASA FAMILIARES / AMIGOS","$ 900,000","YA LOS CONOCIA","2022"
"MASCULINO","COLOMBIA","ANTIOQUIA","27-38","VISITAR A FAMILIARES Y/O AMIGOS","20","CASA FAMILIARES / AMIGOS","$ 1,000,000","YA LOS CONOCIA","2022"
"FEMENINO","COLOMBIA","BOGOTA D.C","39-50","VISITAR A FAMILIARES Y/O AMIGOS","20","CASA FAMILIARES / AMIGOS","$ 900,000","YA LOS CONOCIA","2022"
"FEMENINO","COLOMBIA","CUNDINAMARCA","39-50","VISITAR A FAMILIARES Y/O AMIGOS","20","CASA FAMILIARES / AMIGOS","$ 900,000","YA LOS CONOCIA","2022"
"FEMENINO","COLOMBIA","VALLE DEL CAUCA","39-50","VISITAR A FAMILIARES Y/O AMIGOS","15","CASA FAMILIARES / AMIGOS","$ 1,200,000","YA LOS CONOCIA","2022"
"FEMENINO","COLOMBIA","BOGOTA D.C","27-38","VISITAR A FAMILIARES Y/O AMIGOS","20","CASA FAMILIARES / AMIGOS","$ 1,000,000","YA LOS CONOCIA","2022"
"FEMENINO","COLOMBIA","CAUCA","39-50","VISITAR A FAMILIARES Y/O AMIGOS","10","CASA FAMILIARES / AMIGOS","$ 900,000","YA LOS CONOCIA","2022"
"MASCULINO","COLOMBIA","CAUCA","27-38","VISITAR A FAMILIARES Y/O AMIGOS","20","CASA FAMILIARES / AMIGOS","$ 900,000","YA LOS CONOCIA","2022"
"MASCULINO","COLOMBIA","CAUCA","39-50","VISITAR A FAMILIARES Y/O AMIGOS","20","CASA FAMILIARES / AMIGOS","$ 1,000,000","YA LOS CONOCIA","2022"
"MASCULINO","COLOMBIA","CAUCA","39-50","VISITAR A FAMILIARES Y/O AMIGOS","20","CASA FAMILIARES / AMIGOS","$ 900,000","YA LOS CONOCIA","2022"
"FEMENINO","COLOMBIA","HUILA","27-38","VISITAR A FAMILIARES Y/O AMIGOS","10","CASA FAMILIARES / AMIGOS","$ 1,000,000","YA LOS CONOCIA","2022"
"MASCULINO","COLOMBIA","ANTIOQUIA","39-50","VISITAR A FAMILIARES Y/O AMIGOS","20","CASA FAMILIARES / AMIGOS","$ 900,000","YA LOS CONOCIA","2022"
"FEMENINO","COLOMBIA","CAUCA","39-50","VISITAR A FAMILIARES Y/O AMIGOS","20","CASA FAMILIARES / AMIGOS","$ 900,000","YA LOS CONOCIA","2022"
"FEMENINO","COLOMBIA","CAUCA","27-38","VISITAR A FAMILIARES Y/O AMIGOS","20","CASA FAMILIARES / AMIGOS","$ 900,000","YA LOS CONOCIA","2022"
"FEMENINO","COLOMBIA","PUTUMAYO","39-50","VISITAR A FAMILIARES Y/O AMIGOS","20","CASA FAMILIARES / AMIGOS","$ 900,000","YA LOS CONOCIA","2022"
"FEMENINO","COLOMBIA","PUTUMAYO","39-50","VISITAR A FAMILIARES Y/O AMIGOS","20","CASA FAMILIARES / AMIGOS","$ 900,000","YA LOS CONOCIA","2022"
"FEMENINO","COLOMBIA","PUTUMAYO","27-38","VISITAR A FAMILIARES Y/O AMIGOS","20","CASA FAMILIARES / AMIGOS","$ 900,000","YA LOS CONOCIA","2022"
"MASCULINO","COLOMBIA","PUTUMAYO","39-50","VISITAR A FAMILIARES Y/O AMIGOS","20","CASA FAMILIARES / AMIGOS","$ 900,000","YA LOS CONOCIA","2022"
"FEMENINO","COLOMBIA","BOYACA","27-38","VISITAR A FAMILIARES Y/O AMIGOS","20","CASA FAMILIARES / AMIGOS","$ 900,000","YA LOS CONOCIA","2022"
"FEMENINO","COLOMBIA","BOYACA","39-50","VISITAR A FAMILIARES Y/O AMIGOS","20","CASA FAMILIARES / AMIGOS","$ 1,000,000","YA LOS CONOCIA","2022"
"FEMENINO","COLOMBIA","PUTUMAYO","27-38","VISITAR A FAMILIARES Y/O AMIGOS","20","CASA FAMILIARES / AMIGOS","$ 900,000","YA LOS CONOCIA","2022"
"MASCULINO","COLOMBIA","CESAR","27-38","VISITAR A FAMILIARES Y/O AMIGOS","20","CASA FAMILIARES / AMIGOS","$ 900,000","YA LOS CONOCIA","2022"
"FEMENINO","COLOMBIA","SANTANDER","39-50","VISITAR A FAMILIARES Y/O AMIGOS","30","CASA FAMILIARES / AMIGOS","$ 1,000,000","YA LOS CONOCIA","2022"
"FEMENINO","COLOMBIA","TOLIMA","39-50","VISITAR A FAMILIARES Y/O AMIGOS","20","CASA FAMILIARES / AMIGOS","$ 900,000","YA LOS CONOCIA","2022"
"FEMENINO","COLOMBIA","TOLIMA","39-50","VISITAR A FAMILIARES Y/O AMIGOS","20","CASA FAMILIARES / AMIGOS","$ 900,000","AMIGOS Y/O FAMILIARES.","2022"
"FEMENINO","COLOMBIA","TOLIMA","39-50","VISITAR A FAMILIARES Y/O AMIGOS","10","CASA FAMILIARES / AMIGOS","$ 900,000","YA LOS CONOCIA","2022"
"MASCULINO","COLOMBIA","TOLIMA","51-62","VISITAR A FAMILIARES Y/O AMIGOS","20","CASA FAMILIARES / AMIGOS","$ 900,000","YA LOS CONOCIA","2022"
"FEMENINO","COLOMBIA","TOLIMA","51-62","VISITAR A FAMILIARES Y/O AMIGOS","20","CASA FAMILIARES / AMIGOS","$ 900,000","YA LOS CONOCIA","2022"
"MASCULINO","COLOMBIA","TOLIMA","27-38","VISITAR A FAMILIARES Y/O AMIGOS","20","CASA FAMILIARES / AMIGOS","$ 900,000","YA LOS CONOCIA","2022"
"FEMENINO","COLOMBIA","NARIÑO","39-50","VISITAR A FAMILIARES Y/O AMIGOS","20","CASA FAMILIARES / AMIGOS","$ 1,000,000","YA LOS CONOCIA","2022"
"MASCULINO","COLOMBIA","NARIÑO","39-50","VISITAR A FAMILIARES Y/O AMIGOS","10","CASA FAMILIARES / AMIGOS","$ 900,000","YA LOS CONOCIA","2022"
"FEMENINO","COLOMBIA","NARIÑO","39-50","VISITAR A FAMILIARES Y/O AMIGOS","20","CASA FAMILIARES / AMIGOS","$ 900,000","YA LOS CONOCIA","2022"
"MASCULINO","COLOMBIA","NARIÑO","39-50","VISITAR A FAMILIARES Y/O AMIGOS","30","CASA FAMILIARES / AMIGOS","$ 900,000","YA LOS CONOCIA","2022"
"FEMENINO","COLOMBIA","MAGDALENA","27-38","VISITAR A FAMILIARES Y/O AMIGOS","30","CASA FAMILIARES / AMIGOS","$ 900,000","YA LOS CONOCIA","2022"
"MASCULINO","COLOMBIA","CESAR","39-50","VISITAR A FAMILIARES Y/O AMIGOS","20","CASA FAMILIARES / AMIGOS","$ 900,000","YA LOS CONOCIA","2022"
"FEMENINO","COLOMBIA","QUINDIO","27-38","VISITAR A FAMILIARES Y/O AMIGOS","20","CASA FAMILIARES / AMIGOS","$ 900,000","YA LOS CONOCIA","2022"
"FEMENINO","COLOMBIA","NARIÑO","39-50","VISITAR A FAMILIARES Y/O AMIGOS","20","CASA FAMILIARES / AMIGOS","$ 900,000","YA LOS CONOCIA","2022"
"MASCULINO","COLOMBIA","CAUCA","27-38","VISITAR A FAMILIARES Y/O AMIGOS","12","CASA FAMILIARES / AMIGOS","$ 900,000","YA LOS CONOCIA","2022"
"FEMENINO","COLOMBIA","CAUCA","27-38","VISITAR A FAMILIARES Y/O AMIGOS","10","CASA FAMILIARES / AMIGOS","$ 900,000","YA LOS CONOCIA","2022"
"FEMENINO","COLOMBIA","CAUCA","39-50","VISITAR A FAMILIARES Y/O AMIGOS","20","CASA FAMILIARES / AMIGOS","$ 950,000","YA LOS CONOCIA","2022"
"FEMENINO","COLOMBIA","BOLIVAR","39-50","VISITAR A FAMILIARES Y/O AMIGOS","30","CASA FAMILIARES / AMIGOS","$ 1,000,000","YA LOS CONOCIA","2022"
"FEMENINO","COLOMBIA","BOLIVAR","27-38","VISITAR A FAMILIARES Y/O AMIGOS","30","CASA FAMILIARES / AMIGOS","$ 900,000","YA LOS CONOCIA","2022"
"MASCULINO","COLOMBIA","BOLIVAR","27-38","VISITAR A FAMILIARES Y/O AMIGOS","10","CASA FAMILIARES / AMIGOS","$ 1,000,000","YA LOS CONOCIA","2022"
"FEMENINO","COLOMBIA","ANTIOQUIA","27-38","VISITAR A FAMILIARES Y/O AMIGOS","10","CASA FAMILIARES / AMIGOS","$ 900,000","YA LOS CONOCIA","2022"
"FEMENINO","COLOMBIA","ANTIOQUIA","39-50","VISITAR A FAMILIARES Y/O AMIGOS","30","CASA FAMILIARES / AMIGOS","$ 1,000,000","YA LOS CONOCIA","2022"
"FEMENINO","COLOMBIA","ANTIOQUIA","27-38","VISITAR A FAMILIARES Y/O AMIGOS","10","CASA FAMILIARES / AMIGOS","$ 900,000","YA LOS CONOCIA","2022"
"MASCULINO","COLOMBIA","ANTIOQUIA","27-38","VISITAR A FAMILIARES Y/O AMIGOS","9","CASA FAMILIARES / AMIGOS","$ 900,000","YA LOS CONOCIA","2022"
"FEMENINO","COLOMBIA","ANTIOQUIA","27-38","VISITAR A FAMILIARES Y/O AMIGOS","9","CASA FAMILIARES / AMIGOS","$ 900,000","YA LOS CONOCIA","2022"
"FEMENINO","BRASIL","SIN INFORMACION","39-50","VACACIONES, RECREO Y OCIO","30","CASA FAMILIARES / AMIGOS","$ 6,000,000","YA LOS CONOCIA","2022"
"FEMENINO","COLOMBIA","CAUCA","27-38","VISITAR A FAMILIARES Y/O AMIGOS","30","CASA FAMILIARES / AMIGOS","$ 1,000,000","YA LOS CONOCIA","2022"
"FEMENINO","COLOMBIA","BOLIVAR","39-50","VISITAR A FAMILIARES Y/O AMIGOS","30","CASA FAMILIARES / AMIGOS","$ 2,000,000","YA LOS CONOCIA","2022"
"FEMENINO","MÃ‰XICO","SIN INFORMACION","39-50","VACACIONES, RECREO Y OCIO","30","CASA FAMILIARES / AMIGOS","$ 5,000,000","YA LOS CONOCIA","2022"
"FEMENINO","MÃ‰XICO","SIN INFORMACION","39-50","VACACIONES, RECREO Y OCIO","30","CASA FAMILIARES / AMIGOS","$ 5,000,000","YA LOS CONOCIA","2022"
"MASCULINO","CHILE","SIN INFORMACION","39-50","VACACIONES, RECREO Y OCIO","30","CASA FAMILIARES / AMIGOS","$ 4,000,000","YA LOS CONOCIA","2022"
"FEMENINO","CHILE","SIN INFORMACION","39-50","VACACIONES, RECREO Y OCIO","30","CASA FAMILIARES / AMIGOS","$ 4,000,000","YA LOS CONOCIA","2022"
"MASCULINO","CHILE","SIN INFORMACION","39-50","VACACIONES, RECREO Y OCIO","30","CASA FAMILIARES / AMIGOS","$ 4,000,000","YA LOS CONOCIA","2022"
"FEMENINO","CHILE","SIN INFORMACION","39-50","VACACIONES, RECREO Y OCIO","30","CASA FAMILIARES / AMIGOS","$ 4,000,000","YA LOS CONOCIA","2022"
"MASCULINO","ECUADOR","SIN INFORMACION","27-38","VACACIONES, RECREO Y OCIO","30","CASA FAMILIARES / AMIGOS","$ 30,000,000","YA LOS CONOCIA","2022"
"MASCULINO","ECUADOR","SIN INFORMACION","27-38","VACACIONES, RECREO Y OCIO","30","CASA FAMILIARES / AMIGOS","$ 3,000,000","YA LOS CONOCIA","2022"
"FEMENINO","ECUADOR","SIN INFORMACION","27-38","VACACIONES, RECREO Y OCIO","30","CASA FAMILIARES / AMIGOS","$ 30,000,000","YA LOS CONOCIA","2022"
"MASCULINO","ECUADOR","SIN INFORMACION","27-38","VACACIONES, RECREO Y OCIO","30","CASA FAMILIARES / AMIGOS","$ 3,000,000","YA LOS CONOCIA","2022"
